	Sentence	Argument
6000	 Ακόμη και στις δημόσιες συγκοινωνίες ασχολήθηκαν με αυτήν τη δυσανεκτική κακή συνήθεια , μερικές περιπτώσεις που οδηγούν σε διαμαρτυρικά περιστατικά .	1
6001	 Μετά την επιβολή περιορισμών , η κατάσταση ήρθε σε έλεγχο και αυτή η πράξη ως όφελος που δόθηκε στο κοινό .	1
6002	 Εκτός από αυτό , η εισαγωγή απαγόρευσης του καπνίσματος σε δημόσιους χώρους θα αποθάρρυνε σε μεγάλο βαθμό τους ανθρώπους από το να καπνίζουν .	1
6003	 Για παράδειγμα , η περαιτέρω επιβολή απαγόρευσης του καπνίσματος στην πρωτεύουσα της Σρι Λάνκα μείωσε αυτήν την ασθένεια και τους θανάτους που σχετίζονται με την κατανάλωση , σύμφωνα με το υπουργείο Υγείας .	1
6004	 Όπως δείχνει , οι περιορισμοί του καπνίσματος έχουν αποτρέψει με επιτυχία το κοινό από αυτήν την κακή διόγκωση που ασκεί λιγότερη πίεση στα συστήματα υγειονομικής περίθαλψης της χώρας .	1
6005	 Μετά την ανάλυση της παρανομίας του καπνού σε δημόσιους χώρους στη Σρι Λάνκα , έχει αποδειχθεί ότι τα οφέλη απολαμβάνουν οι άνθρωποι σε αυτήν τη ρύθμιση .	1
6006	 Ελπίζεται λοιπόν ότι οι κυβερνήσεις θα εξετάσουν το ενδεχόμενο απαγόρευσης του καπνού σε δημόσιους χώρους ακολουθώντας τα βήματα της Σρι Λάνκα καθώς και πολλών άλλων χωρών . Τουρισμός : καλό ή κακό ; Ο τουρισμός , από την πρώτη του εμφάνιση εδώ και πολύ καιρό , μπορεί να χαρακτηριστεί ως αμφιλεγόμενη διασημότητα .	0
6007	 Ορισμένοι πιστεύουν ότι ο τουρισμός αποδίδεται σε εγχώριες οικονομικές στρεβλώσεις , περιβαλλοντικές καταστροφές και ανεπανόρθωτες ζημίες στα εκμεταλλευόμενα μέρη .	0
6008	 Ωστόσο , διαφωνώ έντονα με αυτήν την εσφαλμένη αντίληψη για τους δύο ακόλουθους λόγους .	0
6009	 Πρώτα απ & # 39 ; όλα , ο τουρισμός διαδραματίζει έναν απαραίτητο ρόλο στη διατήρηση της οικονομίας με τον τρόπο που προορίζεται .	1
6010	 Βασικά , τα σημεία ενδιαφέροντος εντοπίζονται συχνά στις ερημικές περιοχές , από τις οποίες η οικονομία , πριν από την εμφάνισή τους , δεν έχει ανθίσει ακόμη .	1
6011	 Όχι έως ότου ξεκινούν οι επενδύσεις ορισμένων εταιρειών αλυσίδες ξενοδοχείων και υπηρεσιών .	1
6012	 Θα προσελκύσει , με κάθε τρόπο , σημαντική προσοχή που συμβαδίζει με το τεράστιο εισόδημα για τους κατοίκους της περιοχής .	1
6013	 Με άλλα λόγια , ο τουρισμός συμβάλλει στην εκτροπή της τοπικής οικονομίας προς τη σωστή κατεύθυνση , η οποία εκμεταλλεύεται το καλύτερο από τις δυνατότητές της .	1
6014	 Δεύτερον , παρόλο που η περιβαλλοντική ζημία είναι αναπόφευκτη , δεν πρέπει να κατηγορηθεί ο τουρισμός .	1
6015	 Προκειμένου να μετατραπεί μια έρημος σε ένα αξιοθέατο , οι σχεδιαστές πρέπει να έχουν λάβει προσεκτικά υπόψη την τροφή των τοπίων .	1
6016	 Για να είμαστε ακριβείς , για παράδειγμα , μια περιουσία δαπανάται για το κόψιμο των δέντρων , το πότισμα των λουλουδιών , τη διατήρηση και την εξισορρόπηση της τοπικής πανίδας και χλωρίδας , με την ελπίδα να ομορφαίνει την άγρια φύση .	1
6017	 Για να μην αναφέρουμε τον οικοτουρισμό , ένα νέο είδος φιλικής προς το περιβάλλον υπηρεσίας , η οποία δίνει σε όλους τους περιβαλλοντολόγους και τους λάτρεις της φύσης ένα χέρι στην ευαισθητοποίηση των ανθρώπων για την προστασία των συνυπάρχοντων πλασμάτων τους .	1
6018	 Εξαιτίας αυτού , ο τουρισμός δεν πρέπει να θεωρηθεί διαβόητος λόγω του ότι βλάπτει την οικολογική ποικιλομορφία .	1
6019	 Ωστόσο , ο τουρισμός απέδειξε τη φιλική του στάση απέναντι στις εκμεταλλευόμενες περιοχές όσον αφορά τη χρηματοδότηση και τις περιβαλλοντικές επιπτώσεις .	1
6020	 Κατά τη γνώμη μου , ο συνδυασμός του τουρισμού και της διδακτικής διαδικασίας συνιστάται ιδιαίτερα στην αναζήτηση μιας αρμονικής σχέσης μεταξύ ανθρώπου και περιβάλλοντος . Μελλοντική τεχνολογία πληροφοριών : θετική ή αρνητική ; Η εμφάνιση της τεχνολογίας των πληροφοριών ( IT ) τα τελευταία 20 χρόνια έχει επιφέρει σημαντικές εξελίξεις στο βιοτικό επίπεδο καθώς και στην αποτελεσματικότητα της εργασίας .	0
